employee,day,login_hour,files_accessed,emails_sent,usb_used,after_hours,is_malicious,anomaly_score,is_anomaly,risk_score
James Lopez,41,9,52,9,0,0,0,0.11604532777565729,0,5.863376017579325
James Lopez,42,7,60,8,0,0,0,0.0057967253363676585,0,32.033920728566144
James Lopez,43,9,62,14,0,0,0,0.07166944123932284,0,16.39721587580638
James Lopez,44,7,55,19,0,0,0,-0.015431576917784184,1,37.073043411201056
James Lopez,45,9,57,13,0,0,0,0.10323622596478133,0,8.903969405905555
James Lopez,46,7,66,6,0,0,0,-0.06343019950456363,1,48.46683952906854
James Lopez,47,7,57,5,0,0,0,-0.038570605235630384,1,42.56572959281907
James Lopez,48,9,61,19,0,0,0,0.05696519614909634,0,19.88767375972367
James Lopez,49,8,68,14,0,0,0,0.01669187931952809,0,29.447655613719004
James Lopez,50,9,63,8,0,0,0,0.04158553241656626,0,23.538460875812163
James Lopez,51,9,62,17,0,0,0,0.05888728048628622,0,19.43141406144392
James Lopez,52,9,54,17,0,0,0,0.10338024306487831,0,8.869782977471596
James Lopez,53,8,52,10,0,0,0,0.10511953787512551,0,8.456913411871191
James Lopez,54,8,59,8,0,0,0,0.05784342815545718,0,19.679201185191562
James Lopez,55,9,66,7,0,0,0,0.005660829480379381,0,32.06617935585475
James Lopez,56,7,50,12,0,0,0,0.050866552712390656,0,21.335354884067737
James Lopez,57,8,53,11,0,0,0,0.09595072602467308,0,10.633383636162918
James Lopez,58,9,51,5,0,0,0,0.0478257905773235,0,22.057163593208262
James Lopez,59,8,61,8,0,0,0,0.04887538520444279,0,21.808013377153934
James Lopez,60,7,68,7,0,0,0,-0.05614739713381556,1,46.73806564125533
James Lopez,61,7,51,11,0,0,0,0.04384171860088015,0,23.002892894844674
James Lopez,62,8,51,5,0,0,0,0.02767729194514479,0,26.83996512217146
James Lopez,63,9,54,6,0,0,0,0.057909665964052615,0,19.663477815524733
James Lopez,64,7,58,18,0,0,0,-0.013247107935292934,1,36.554499484918345
James Lopez,65,7,64,16,0,0,0,-0.01885791985558327,1,37.88638035212257
James Lopez,66,7,52,5,0,0,0,-0.01878112933074838,1,37.86815200437841
James Lopez,67,7,58,15,0,0,0,0.015117636950082614,0,29.821345432945414
James Lopez,68,9,64,20,0,0,0,-0.003385953862626301,1,34.21368275027752
James Lopez,69,8,54,20,0,0,0,0.011023028585881,0,30.79331359307087
James Lopez,70,8,48,5,0,0,0,0.03847617842709283,0,24.276551752280273
James Lopez,71,9,52,17,0,0,0,0.1080671725501553,0,7.757211072360793
James Lopez,72,8,56,17,0,0,0,0.06902897271606168,0,17.024003862384372
James Lopez,73,8,61,18,0,0,0,0.03852727638697173,0,24.264422243025162
James Lopez,74,7,63,20,0,0,0,-0.06624449662737697,1,49.13489052520833
James Lopez,75,7,51,13,0,0,0,0.04850916453338017,0,21.89494594803536
James Lopez,76,7,54,17,0,0,0,0.01557815303893939,0,29.712029245466375
James Lopez,77,8,64,11,0,0,0,0.03511093902952156,0,25.075384083654374
James Lopez,78,9,51,10,0,0,0,0.11953267759192132,0,5.0355574124441915
James Lopez,79,8,65,14,0,0,0,0.03729238826778347,0,24.55755697690153
James Lopez,80,7,48,5,0,0,0,-0.01707138723268875,1,37.4622975896146
James Lopez,81,8,58,15,0,0,0,0.07119516143972188,0,16.509799259417168
James Lopez,82,7,64,14,0,0,0,-0.017760943292977838,1,37.62598272763225
James Lopez,83,8,54,19,0,0,0,0.04508106971186582,0,22.70869874684609
James Lopez,84,9,65,18,0,0,0,0.027321767645667405,0,26.924358614419475
James Lopez,85,9,66,6,0,0,0,-0.009612763760387333,1,35.69178771696775
James Lopez,86,8,66,9,0,0,0,0.019344717302031356,0,28.81793139503481
James Lopez,87,7,59,7,0,0,0,-0.007650433749004981,1,35.22597459857586
James Lopez,88,8,59,10,0,0,0,0.07783575172726576,0,14.93347211165843
James Lopez,89,7,64,14,0,0,0,-0.017760943292977838,1,37.62598272763225
Stephen Hanson,0,8,39,16,0,0,0,0.11480709514488269,0,6.15730466346972
Stephen Hanson,1,8,27,12,0,0,0,0.10772861663212446,0,7.837576651551458
Stephen Hanson,2,7,34,12,0,0,0,0.05651274909245485,0,19.995074539989442
Stephen Hanson,3,8,27,15,0,0,0,0.09854941724432564,0,10.016512644157228
Stephen Hanson,4,8,25,12,0,0,0,0.10107186933564521,0,9.417739110737134
Stephen Hanson,5,7,35,12,0,0,0,0.058817285304059275,0,19.448029347311447
Stephen Hanson,6,7,27,7,0,0,0,0.0192388459428805,0,28.843062880395777
Stephen Hanson,7,9,25,13,0,0,0,0.12312556649536816,0,4.182686195858554
Stephen Hanson,8,7,29,14,0,0,0,0.04209069615810379,0,23.41854633728949
Stephen Hanson,9,8,35,12,0,0,0,0.11970321660267147,0,4.99507527745966
Stephen Hanson,10,8,28,9,0,0,0,0.10392813263066425,0,8.739726286857497
Stephen Hanson,11,7,39,8,0,0,0,0.050165470425522884,0,21.50177608967583
Stephen Hanson,12,8,29,17,0,0,0,0.09179577242906412,0,11.619676400335043
Stephen Hanson,13,9,26,17,0,0,0,0.10470961559512426,0,8.55421976423706
Stephen Hanson,14,9,42,19,0,0,0,0.09653368384412897,0,10.495002528909513
Stephen Hanson,15,7,37,13,0,0,0,0.05845408718224532,0,19.53424443281434
Stephen Hanson,16,9,43,9,0,0,0,0.1293556547647995,0,2.7038030172864658
Stephen Hanson,17,7,36,12,0,0,0,0.05638526185207443,0,20.025337150586196
Stephen Hanson,18,8,33,5,0,0,0,0.05197178806763075,0,21.07299680749799
Stephen Hanson,19,8,25,5,0,0,0,0.027401979055494685,0,26.90531822532818
Stephen Hanson,20,8,36,13,0,0,0,0.12694773063034254,0,3.275390183265925
Stephen Hanson,21,7,35,13,0,0,0,0.06158006268511396,0,18.792207981982024
Stephen Hanson,22,7,25,10,0,0,0,0.03484374778036903,0,25.138809291571917
Stephen Hanson,23,7,37,13,0,0,0,0.05845408718224532,0,19.53424443281434
Stephen Hanson,24,8,30,12,0,0,0,0.11397160613124757,0,6.355631010499074
Stephen Hanson,25,7,33,20,0,0,0,-0.023087047576743847,1,38.890280389549844
Stephen Hanson,26,7,41,12,0,0,0,0.057121980025832075,0,19.850456784947657
Stephen Hanson,27,9,36,11,0,0,0,0.13012359164007709,0,2.5215120323215157
Stephen Hanson,28,8,36,6,0,0,0,0.07302490544880219,0,16.075459083307763
Stephen Hanson,29,7,28,8,0,0,0,0.03227522275864647,0,25.748519504989765
Stephen Hanson,30,9,37,11,0,0,0,0.12704576402840906,0,3.252119254015984
Stephen Hanson,31,8,40,20,0,0,0,0.04778781074564892,0,22.066179153142485
Stephen Hanson,32,8,43,17,0,0,0,0.1006487660933954,0,9.518174327816276
Stephen Hanson,33,9,38,7,0,0,0,0.11108439168264894,0,7.040990943826719
Stephen Hanson,34,7,30,7,0,0,0,0.031390556411728276,0,25.95851944761105
Stephen Hanson,35,8,42,10,0,0,0,0.1171760789937415,0,5.594961047637447
Stephen Hanson,36,9,39,9,0,0,0,0.13255847795791825,0,1.9435246489229563
Stephen Hanson,37,7,34,20,0,0,0,-0.02306441045327201,1,38.88490684431807
Stephen Hanson,38,8,37,15,0,0,0,0.11368430293618503,0,6.423830343149428
Stephen Hanson,39,9,26,16,0,0,0,0.11292199923728086,0,6.604784138427766
Stephen Hanson,40,8,38,9,0,0,0,0.1124834709850921,0,6.708880906795034
Stephen Hanson,41,7,40,11,0,0,0,0.052252053398242015,0,21.006468105968736
Stephen Hanson,42,7,30,19,0,0,0,-0.007848164806506408,1,35.27291151538569
Stephen Hanson,43,7,35,7,0,0,0,0.03702315204692985,0,24.62146761522047
Stephen Hanson,44,8,28,5,0,0,0,0.03660320420662411,0,24.721153810671847
Stephen Hanson,45,7,31,14,0,0,0,0.054632734893543644,0,20.441347731316196
Stephen Hanson,46,7,38,6,0,0,0,0.0140872823805267,0,30.06592849099897
Stephen Hanson,47,7,31,19,0,0,0,0.0,0,33.40993326964355
Stephen Hanson,48,8,39,18,0,0,0,0.08899233461961381,0,12.285149639119098
Stephen Hanson,49,9,42,7,0,0,0,0.11133622627545386,0,6.981211061588278
Stephen Hanson,50,9,37,20,0,0,0,0.06342699730365431,0,18.353787140870715
Stephen Hanson,51,9,27,6,0,0,0,0.07215697594110027,0,16.28148607580234
Stephen Hanson,52,9,24,19,0,0,0,0.07858988389245469,0,14.754458055149755
Stephen Hanson,53,9,32,5,0,0,0,0.06380504615784166,0,18.26404682468943
Stephen Hanson,54,7,26,6,0,0,0,-0.002239668059474398,1,33.94158021837036
Stephen Hanson,55,7,28,12,0,0,0,0.037071519999515856,0,24.609986148446982
Stephen Hanson,56,8,25,11,0,0,0,0.09694068536525202,0,10.398389499171968
Stephen Hanson,57,7,30,14,0,0,0,0.0460487092164768,0,22.479002838152073
Stephen Hanson,58,8,37,9,0,0,0,0.11358309377745851,0,6.44785512672954
Stephen Hanson,59,7,31,8,0,0,0,0.04178697663393971,0,23.49064253815619
Stephen Hanson,60,8,43,11,0,0,0,0.10658825895291585,0,8.108271979836278
Stephen Hanson,61,9,27,12,0,0,0,0.12665327377527896,0,3.345287634302929
Stephen Hanson,62,8,43,5,0,0,0,0.05254651384310083,0,20.936569802794878
Stephen Hanson,63,9,25,16,0,0,0,0.11183666578408602,0,6.862417949965716
Stephen Hanson,64,8,34,20,0,0,0,0.043351961030035246,0,23.11915035409364
Stephen Hanson,65,8,27,5,0,0,0,0.03591231325371014,0,24.88515582224935
Stephen Hanson,66,8,41,9,0,0,0,0.11062155949627789,0,7.150856920892301
Stephen Hanson,67,8,31,20,0,0,0,0.039893206308608486,0,23.940181125266278
Stephen Hanson,68,8,26,12,0,0,0,0.10511222894591449,0,8.458648387684708
Stephen Hanson,69,7,31,19,0,0,0,0.0,0,33.40993326964355
Stephen Hanson,70,8,34,14,0,0,0,0.12298221208608756,0,4.216715316360653
Stephen Hanson,71,8,26,6,0,0,0,0.06427333037741395,0,18.152886657262222
Stephen Hanson,72,7,27,10,0,0,0,0.03823040900292618,0,24.334891899560496
Stephen Hanson,73,7,38,5,0,0,0,-0.00651410137320052,1,34.956234787008555
Stephen Hanson,74,9,36,9,0,0,0,0.13360577515112182,0,1.6949197921356074
Stephen Hanson,75,8,32,11,0,0,0,0.1056558587462969,0,8.32960286980644
Stephen Hanson,76,8,39,8,0,0,0,0.10092786542577237,0,9.451922408107816
Stephen Hanson,77,7,34,5,0,0,0,-0.00525534732274513,1,34.65743481649901
Stephen Hanson,78,9,28,20,0,0,0,0.06422953173434542,0,18.16328347247208
Stephen Hanson,79,7,23,11,0,0,0,0.02813774275156411,0,26.730664431278417
Stephen Hanson,80,8,29,17,0,0,0,0.09179577242906412,0,11.619676400335043
Stephen Hanson,81,0,297,18,1,1,1,-0.27109975592842195,1,97.76293300557468
Stephen Hanson,82,3,198,8,1,1,1,-0.24143922783381566,1,90.72218909157522
Stephen Hanson,83,4,198,18,1,1,1,-0.24456614402694066,1,91.46444884116931
Stephen Hanson,84,4,264,12,1,1,1,-0.24602534175948865,1,91.8108296447069
Stephen Hanson,85,0,330,19,1,1,1,-0.27386030321616783,1,98.41822499678636
Stephen Hanson,86,3,264,12,1,1,1,-0.24282657225732573,1,91.05151353162879
Stephen Hanson,87,1,264,12,1,1,1,-0.24827617964696957,1,92.3451280599992
Stephen Hanson,88,1,297,8,1,1,1,-0.2541912374986407,1,93.74923008533304
Stephen Hanson,89,4,198,12,1,1,1,-0.2438913862547728,1,91.30427648474122
Richard Boone,0,7,21,16,0,0,0,0.00546842845489337,0,32.111851042647274
Richard Boone,1,8,37,10,0,0,0,0.11713287306729336,0,5.605217165219645
Richard Boone,2,7,31,10,0,0,0,0.05034534185867845,0,21.45907864699197
Richard Boone,3,8,36,7,0,0,0,0.09641915771529108,0,10.522188462418091
Richard Boone,4,9,38,17,0,0,0,0.12042520472002116,0,4.823691496732763
Richard Boone,5,7,24,18,0,0,0,-0.0058316887148397445,1,34.79424533234125
Richard Boone,6,7,22,15,0,0,0,0.018966631222610775,0,28.907680547651292
Richard Boone,7,9,22,10,0,0,0,0.1119752660573955,0,6.829517354680636
Richard Boone,8,7,29,18,0,0,0,0.0017313315562258458,0,32.99895400188638
Richard Boone,9,9,22,7,0,0,0,0.08980731922772789,0,12.091690577929093
Richard Boone,10,7,40,19,0,0,0,0.0036804922978295185,0,32.536266972677744
Richard Boone,11,7,37,11,0,0,0,0.0538538565978528,0,20.626235964008476
Richard Boone,12,7,25,15,0,0,0,0.02434343422343721,0,27.631348147766378
Richard Boone,13,9,23,10,0,0,0,0.11746327435745668,0,5.526787311729686
Richard Boone,14,9,29,14,0,0,0,0.13333972540721284,0,1.758074032318846
Richard Boone,15,7,39,6,0,0,0,0.013115459793283879,0,30.296617369659273
Richard Boone,16,7,39,7,0,0,0,0.0404895904753394,0,23.798612904399718
Richard Boone,17,9,39,9,0,0,0,0.13255847795791825,0,1.9435246489229563
Richard Boone,18,8,35,18,0,0,0,0.0829878288889277,0,13.710484584102467
Richard Boone,19,9,32,11,0,0,0,0.12654392724229652,0,3.371244047963451
Richard Boone,20,9,29,17,0,0,0,0.11167600077826673,0,6.9005562177101964
Richard Boone,21,7,36,12,0,0,0,0.05638526185207443,0,20.025337150586196
Richard Boone,22,8,37,12,0,0,0,0.11892496968603317,0,5.179813634930319
Richard Boone,23,9,32,8,0,0,0,0.11836353869710597,0,5.3130847555864165
Richard Boone,24,8,22,13,0,0,0,0.10031489110094421,0,9.597428760294324
Richard Boone,25,9,38,15,0,0,0,0.1331913774119713,0,1.7932885180933167
Richard Boone,26,8,31,15,0,0,0,0.1118673952684095,0,6.855123459825796
Richard Boone,27,8,41,16,0,0,0,0.11122696947443067,0,7.007146174894874
Richard Boone,28,8,23,5,0,0,0,0.021602548662247867,0,28.281972886218764
Richard Boone,29,9,36,17,0,0,0,0.1191174317289086,0,5.13412746397851
Richard Boone,30,9,29,5,0,0,0,0.0565141221104043,0,19.994748616332913
Richard Boone,31,8,37,16,0,0,0,0.11084155228760956,0,7.098635567929479
Richard Boone,32,7,41,14,0,0,0,0.05911065571921298,0,19.378389792733973
Richard Boone,33,8,35,5,0,0,0,0.053113377206822576,0,20.802009158241862
Richard Boone,34,7,34,11,0,0,0,0.05029730773602192,0,21.470480870029927
Richard Boone,35,7,39,12,0,0,0,0.0608130505609189,0,18.974279451787456
Richard Boone,36,9,34,8,0,0,0,0.12260424024895678,0,4.306437350420655
Richard Boone,37,7,33,18,0,0,0,0.019328693903177152,0,28.82173499042612
Richard Boone,38,9,22,19,0,0,0,0.07266307269642608,0,16.161350060739178
Richard Boone,39,8,39,6,0,0,0,0.07408790354629002,0,15.823127184104614
Richard Boone,40,8,24,15,0,0,0,0.09510561177450372,0,10.833994798396285
Richard Boone,41,9,27,16,0,0,0,0.11586590892268495,0,5.905966027881648
Richard Boone,42,7,24,9,0,0,0,0.02813339052391184,0,26.73169755247765
Richard Boone,43,8,30,16,0,0,0,0.10195730858512175,0,9.207555698389125
Richard Boone,44,7,31,6,0,0,0,0.012009215229791703,0,30.55921500962574
Richard Boone,45,7,23,12,0,0,0,0.02834394697343512,0,26.681716175348903
Richard Boone,46,9,35,15,0,0,0,0.13222879307389823,0,2.021784443667596
Richard Boone,47,7,27,7,0,0,0,0.0192388459428805,0,28.843062880395777
Richard Boone,48,7,38,20,0,0,0,-0.021213854458266068,1,38.44562636968206
Richard Boone,49,8,23,13,0,0,0,0.10549930186859291,0,8.366765960105216
Richard Boone,50,8,30,12,0,0,0,0.11397160613124757,0,6.355631010499074
Richard Boone,51,7,24,8,0,0,0,0.021085803073560783,0,28.404636695407525
Richard Boone,52,9,27,8,0,0,0,0.11183422773580803,0,6.862996687927502
Richard Boone,53,7,21,14,0,0,0,0.02694424995083855,0,27.013972845286006
Richard Boone,54,8,22,10,0,0,0,0.0942154238467659,0,11.045305440423437
Richard Boone,55,7,41,19,0,0,0,0.000846249509363739,0,33.209052622347826
Richard Boone,56,8,28,10,0,0,0,0.1065654322331267,0,8.113690530980055
Richard Boone,57,9,41,12,0,0,0,0.13348694193435295,0,1.7231281316863245
Richard Boone,58,7,21,17,0,0,0,-0.006220477849446682,1,34.8865351501281
Richard Boone,59,9,23,15,0,0,0,0.11506599415382451,0,6.0958478473357225
Richard Boone,60,9,26,13,0,0,0,0.12520433036867346,0,3.689234290925081
Richard Boone,61,8,33,5,0,0,0,0.05197178806763075,0,21.07299680749799
Richard Boone,62,8,26,5,0,0,0,0.03677130894795988,0,24.681249516631667
Richard Boone,63,9,28,13,0,0,0,0.13143278372049738,0,2.210739205112422
Richard Boone,64,9,24,15,0,0,0,0.11600296020942674,0,5.87343312725509
Richard Boone,65,7,40,7,0,0,0,0.037612182658771864,0,24.48164496330214
Richard Boone,66,7,26,6,0,0,0,-0.002239668059474398,1,33.94158021837036
Richard Boone,67,8,24,9,0,0,0,0.09169904655825833,0,11.642636951948615
Richard Boone,68,7,22,11,0,0,0,0.024225498789953503,0,27.659343373707635
Richard Boone,69,8,41,16,0,0,0,0.11122696947443067,0,7.007146174894874
Richard Boone,70,8,26,17,0,0,0,0.084747282295072,0,13.292829820108942
Richard Boone,71,9,25,15,0,0,0,0.11678780814725842,0,5.687127835451866
Richard Boone,72,9,38,9,0,0,0,0.12855641681284746,0,2.8935241755913665
Richard Boone,73,9,37,9,0,0,0,0.12987984412459663,0,2.5793722238426353
Richard Boone,74,9,36,8,0,0,0,0.12284140131841342,0,4.250140633413846
Richard Boone,75,9,25,15,0,0,0,0.11678780814725842,0,5.687127835451866
Richard Boone,76,9,32,5,0,0,0,0.06380504615784166,0,18.26404682468943
Richard Boone,77,9,22,19,0,0,0,0.07266307269642608,0,16.161350060739178
Richard Boone,78,7,24,5,0,0,0,-0.028664344673580477,1,40.214205589595764
Richard Boone,79,7,27,19,0,0,0,-0.016322629214415407,1,37.28455923501076
Richard Boone,80,7,29,8,0,0,0,0.03501385198255691,0,25.098430370384804
Richard Boone,81,1,186,19,1,1,1,-0.2541912374986407,1,93.74923008533304
Richard Boone,82,4,186,7,1,1,1,-0.24250216324402052,1,90.97450611022383
Richard Boone,83,1,155,6,1,1,1,-0.2514971168925588,1,93.10970629801719
Richard Boone,84,1,186,12,1,1,1,-0.24720543627975045,1,92.09095760753263
Richard Boone,85,1,310,11,1,1,1,-0.2579783507647765,1,94.6482058080553
Richard Boone,86,3,248,11,1,1,1,-0.24453490823268498,1,91.45703416441093
Richard Boone,87,1,310,5,1,1,1,-0.2606944340697802,1,95.29294304734599
Richard Boone,88,1,155,18,1,1,1,-0.2504220179887767,1,92.85450193889021
Richard Boone,89,2,186,5,1,1,1,-0.2498850138387788,1,92.72702920176191
Amanda Brooks,0,10,56,11,0,0,0,0.06408233933960367,0,18.198223644614643
Amanda Brooks,1,8,53,7,0,0,0,0.06497031026264477,0,17.987439269762362
Amanda Brooks,2,10,39,8,0,0,0,0.10167226872231194,0,9.275217766742195
Amanda Brooks,3,9,44,10,0,0,0,0.13024343625425788,0,2.493063609716639
Amanda Brooks,4,10,42,6,0,0,0,0.06087865589083369,0,18.95870621836928
Amanda Brooks,5,8,40,6,0,0,0,0.07199654935670846,0,16.3195677476491
Amanda Brooks,6,8,52,17,0,0,0,0.08682016181543994,0,12.80077472854303
Amanda Brooks,7,8,57,17,0,0,0,0.06780234423280967,0,17.31517794400046
Amanda Brooks,8,10,48,19,0,0,0,0.06165323740501799,0,18.774837945205213
Amanda Brooks,9,8,50,9,0,0,0,0.10604917498251537,0,8.236238419665852
Amanda Brooks,10,9,56,7,0,0,0,0.06586985607043266,0,17.77390727696221
Amanda Brooks,11,9,37,12,0,0,0,0.13124789958588778,0,2.2546265506578345
Amanda Brooks,12,8,50,19,0,0,0,0.06402628023083584,0,18.211530819308987
Amanda Brooks,13,9,37,12,0,0,0,0.13124789958588778,0,2.2546265506578345
Amanda Brooks,14,9,41,9,0,0,0,0.1294224475491068,0,2.6879479088369185
Amanda Brooks,15,8,43,16,0,0,0,0.11215044392120438,0,6.787934060056012
Amanda Brooks,16,8,38,16,0,0,0,0.1152942844526289,0,6.041656852259525
Amanda Brooks,17,10,48,18,0,0,0,0.07817915873769121,0,14.851954991971095
Amanda Brooks,18,9,41,12,0,0,0,0.13348694193435295,0,1.7231281316863245
Amanda Brooks,19,10,52,8,0,0,0,0.07726307623810302,0,15.069412424391848
Amanda Brooks,20,10,55,12,0,0,0,0.06925568458099046,0,16.970187552096927
Amanda Brooks,21,10,56,13,0,0,0,0.0724792450202435,0,16.204986626756444
Amanda Brooks,22,9,54,17,0,0,0,0.10338024306487831,0,8.869782977471596
Amanda Brooks,23,10,38,18,0,0,0,0.08801690937362538,0,12.516693708137328
Amanda Brooks,24,8,38,9,0,0,0,0.1124834709850921,0,6.708880906795034
Amanda Brooks,25,9,54,15,0,0,0,0.1107557003080597,0,7.119014901722609
Amanda Brooks,26,10,41,15,0,0,0,0.10797732707297997,0,7.778538372893173
Amanda Brooks,27,10,45,6,0,0,0,0.056016916391817384,0,20.112774098751174
Amanda Brooks,28,10,39,9,0,0,0,0.10890040214916463,0,7.559421059671978
Amanda Brooks,29,9,43,7,0,0,0,0.10912441949397966,0,7.50624436800601
Amanda Brooks,30,9,41,18,0,0,0,0.10664229501578287,0,8.095445030850279
Amanda Brooks,31,8,53,11,0,0,0,0.09595072602467308,0,10.633383636162918
Amanda Brooks,32,10,47,14,0,0,0,0.10546999394400591,0,8.373723003857425
Amanda Brooks,33,10,43,8,0,0,0,0.10150244798109209,0,9.315529400655143
Amanda Brooks,34,10,45,19,0,0,0,0.06691152142031126,0,17.52663929342567
Amanda Brooks,35,10,46,6,0,0,0,0.053891844387538745,0,20.61721851502091
Amanda Brooks,36,10,51,8,0,0,0,0.07744904882934384,0,15.02526670366251
Amanda Brooks,37,8,53,7,0,0,0,0.06497031026264477,0,17.987439269762362
Amanda Brooks,38,8,42,20,0,0,0,0.04116286506941369,0,23.638792621174854
Amanda Brooks,39,8,39,7,0,0,0,0.09855017204426225,0,10.01633347158677
Amanda Brooks,40,10,38,8,0,0,0,0.10063362702708883,0,9.521768002501418
Amanda Brooks,41,9,57,20,0,0,0,0.02810758180890971,0,26.737823962381746
Amanda Brooks,42,8,48,8,0,0,0,0.09802857703979756,0,10.140148423280937
Amanda Brooks,43,10,54,7,0,0,0,0.05118103957464454,0,21.260702758711638
Amanda Brooks,44,9,45,11,0,0,0,0.12492915800722054,0,3.7545540358406404
Amanda Brooks,45,10,57,6,0,0,0,0.01193188310130211,0,30.57757192192625
Amanda Brooks,46,10,52,16,0,0,0,0.08081106392132614,0,14.227199750095576
Amanda Brooks,47,8,46,5,0,0,0,0.05005713763860159,0,21.52749186276557
Amanda Brooks,48,10,55,9,0,0,0,0.06789683869030128,0,17.292747079844272
Amanda Brooks,49,8,51,7,0,0,0,0.06835120767889724,0,17.18489007605246
Amanda Brooks,50,10,43,20,0,0,0,0.03700768616412953,0,24.62513886880887
Amanda Brooks,51,10,53,9,0,0,0,0.08052006655090621,0,14.296275997094243
Amanda Brooks,52,9,38,9,0,0,0,0.12855641681284746,0,2.8935241755913665
Amanda Brooks,53,9,46,12,0,0,0,0.13103637720654498,0,2.304837217854394
Amanda Brooks,54,10,53,11,0,0,0,0.08025368469270378,0,14.359509073759513
Amanda Brooks,55,8,52,6,0,0,0,0.04506128656828012,0,22.713394821284027
Amanda Brooks,56,9,46,8,0,0,0,0.11640231100254933,0,5.778636208695165
Amanda Brooks,57,10,45,8,0,0,0,0.09749897953204334,0,10.265862989714025
Amanda Brooks,58,9,38,11,0,0,0,0.12771106379510122,0,3.094192015890551
Amanda Brooks,59,9,48,20,0,0,0,0.06032854979607738,0,19.089289063231508
Amanda Brooks,60,10,57,6,0,0,0,0.01193188310130211,0,30.57757192192625
Amanda Brooks,61,10,49,12,0,0,0,0.08773468522585692,0,12.583687388912201
Amanda Brooks,62,10,50,16,0,0,0,0.08646501966109726,0,12.885077508109777
Amanda Brooks,63,8,45,19,0,0,0,0.07022582148224538,0,16.739898817470554
Amanda Brooks,64,9,40,8,0,0,0,0.12444571993944753,0,3.8693113868430107
Amanda Brooks,65,10,44,15,0,0,0,0.10771464466098896,0,7.8408932840276275
Amanda Brooks,66,9,50,15,0,0,0,0.12052810082047782,0,4.799266271033686
Amanda Brooks,67,9,37,14,0,0,0,0.1336821954228679,0,1.6767793341678217
Amanda Brooks,68,10,53,6,0,0,0,0.02676891299520845,0,27.05559390473965
Amanda Brooks,69,8,38,8,0,0,0,0.09958403049199221,0,9.770918671466756
Amanda Brooks,70,8,41,17,0,0,0,0.09857604171423534,0,10.01019259234014
Amanda Brooks,71,10,55,16,0,0,0,0.060199996692353375,0,19.119804685872598
Amanda Brooks,72,9,54,13,0,0,0,0.12271001406962112,0,4.281329018508028
Amanda Brooks,73,9,56,14,0,0,0,0.10499419747405697,0,8.486666410981202
Amanda Brooks,74,10,56,8,0,0,0,0.05552816586339071,0,20.228792508723792
Amanda Brooks,75,10,57,16,0,0,0,0.05305583626661525,0,20.81566808647397
Amanda Brooks,76,8,38,11,0,0,0,0.10890689291988864,0,7.557880296327291
Amanda Brooks,77,10,41,20,0,0,0,0.03732175592257769,0,24.55058575453821
Amanda Brooks,78,9,52,12,0,0,0,0.12463999824940364,0,3.823194074835534
Amanda Brooks,79,8,40,12,0,0,0,0.11961400066359978,0,5.016253139770377
Amanda Brooks,80,9,57,5,0,0,0,0.02447900043034279,0,27.59916777177408
Amanda Brooks,81,9,47,8,0,0,0,0.11605323505088494,0,5.861499007845783
Amanda Brooks,82,8,53,20,0,0,0,0.015076101287194166,0,29.83120506743213
Amanda Brooks,83,8,45,8,0,0,0,0.09965137934602258,0,9.754931564540792
Amanda Brooks,84,8,47,9,0,0,0,0.11236979179779844,0,6.735865795382767
Amanda Brooks,85,8,47,14,0,0,0,0.11966261124520655,0,5.004714078310912
Amanda Brooks,86,9,49,14,0,0,0,0.12022827996104901,0,4.870437016361628
Amanda Brooks,87,9,49,17,0,0,0,0.1132660969325513,0,6.5231030656542455
Amanda Brooks,88,10,57,14,0,0,0,0.06351657396117105,0,18.332523652094125
Amanda Brooks,89,8,55,19,0,0,0,0.03859874235607663,0,24.247457825350992
Scott Johnson,0,9,37,18,0,0,0,0.10430229111048261,0,8.650909458267996
Scott Johnson,1,9,50,17,0,0,0,0.11535024882163308,0,6.028372166659512
Scott Johnson,2,10,46,7,0,0,0,0.08159681144586989,0,14.040680916589787
Scott Johnson,3,9,44,20,0,0,0,0.06510119544300158,0,17.95637006445049
Scott Johnson,4,9,39,11,0,0,0,0.13052245877553803,0,2.4268299232392487
Scott Johnson,5,10,52,17,0,0,0,0.08068374428044128,0,14.257422576332301
Scott Johnson,6,9,40,10,0,0,0,0.13344150387216674,0,1.7339141082131526
Scott Johnson,7,8,33,20,0,0,0,0.04023514373769188,0,23.85901285121841
Scott Johnson,8,10,35,9,0,0,0,0.11516516660869386,0,6.072306531556359
Scott Johnson,9,8,35,6,0,0,0,0.07204039597689876,0,16.309159543746944
Scott Johnson,10,8,51,15,0,0,0,0.1003330466312809,0,9.593119044725007
Scott Johnson,11,9,33,11,0,0,0,0.1264092756764001,0,3.4032073087008063
Scott Johnson,12,10,35,16,0,0,0,0.10012430125071115,0,9.642670514716844
Scott Johnson,13,8,46,10,0,0,0,0.11743916897664758,0,5.532509388311901
Scott Johnson,14,10,41,12,0,0,0,0.10072602220928512,0,9.499835459201567
Scott Johnson,15,8,44,20,0,0,0,0.036836716590278096,0,24.665723209813663
Scott Johnson,16,9,50,8,0,0,0,0.11158228195088715,0,6.922802964679608
Scott Johnson,17,8,51,18,0,0,0,0.07207501717392362,0,16.300941248325152
Scott Johnson,18,8,51,12,0,0,0,0.11142778763609845,0,6.959476448817403
